Date,Wholesale broiler composite,OT,Retail-wholesale spread for broiler composite,date,start_date,end_date,his_avg_1,his_std_1,his_avg_3,his_std_3,his_avg_5,his_std_5,prior_history_avg,prior_history_std,his_avg_2,his_std_2,his_avg_4,his_std_4,his_avg_6,his_std_6,his_avg_7,his_std_7
1984-10-01,,114.7877024,,1984-10-01,1984-10-01,1984-10-31,105.9618056,,104.225533,1.7586091165042608,104.63985135,1.6578428143287574,105.9618056,,104.2036066,2.48646887115082,104.63985135,1.6578428143287574,104.63985135,1.6578428143287574,104.63985135,1.6578428143287574
1984-11-01,,114.512484,,1984-11-01,1984-11-01,1984-11-30,108.3355678,,104.21316893333334,3.6702961946621193,104.3170929,3.0039834999144763,108.3355678,,104.8179034,4.974728702357018,104.3170929,3.0039834999144763,104.3170929,3.0039834999144763,104.3170929,3.0039834999144763
1984-12-01,,113.9187144,,1984-12-01,1984-12-01,1984-12-31,114.1350754,,105.67284626666667,7.371999244323992,105.4359767,6.037826099294935,114.1350754,,107.38859690000001,9.540961392958497,105.4359767,6.037826099294935,105.4359767,6.037826099294935,105.4359767,6.037826099294935
1985-01-01,,116.610535,,1985-01-01,1985-01-01,1985-01-31,120.6977236,,108.65153226666666,10.571666991060773,104.69808852000001,10.005660903638617,120.6977236,,110.8076418,13.98668781453932,107.54662125,8.91011085222446,104.69808852000001,10.005660903638617,104.69808852000001,10.005660903638617
1985-02-01,,116.3889212,,1985-02-01,1985-02-01,1985-02-28,125.5589072,,110.93784353333332,12.740914833265157,106.08582507999999,12.07862932687993,125.5589072,,113.8861293,16.507800816748937,109.50948385,10.788023578590865,106.08582507999999,12.07862932687993,106.08582507999999,12.07862932687993
1985-03-01,,115.2830096,,1985-03-01,1985-03-01,1985-03-31,124.1408596,,110.00527706666666,12.24260678377239,105.10305095999999,12.002935232644276,124.1408596,,113.6105882,14.892052629349514,108.6759635,10.343560580161748,105.10305095999999,12.002935232644276,105.10305095999999,12.002935232644276
1985-04-01,,113.0111368,,1985-04-01,1985-04-01,1985-04-30,122.974829,,108.84831559999999,12.235015926722019,103.11031624,12.498872365584385,122.974829,,112.298046,15.099251321114501,106.8289223,10.775382762811747,103.11031624,12.498872365584385,103.11031624,12.498872365584385
1985-05-01,,112.843024,,1985-05-01,1985-05-01,1985-05-31,119.2377432,,108.62344446666667,9.193071669053465,103.11276032,10.901647268536115,119.2377432,,111.2156524,11.344949607948434,106.74652185,8.392440954656061,103.11276032,10.901647268536115,103.11276032,10.901647268536115
1985-06-01,,114.328076,,1985-06-01,1985-06-01,1985-06-30,120.4480128,,108.5214314,10.387457267062,103.60223764,10.816081306567282,120.4480128,,110.9515424,13.430037234354652,106.93294735,9.056819086105435,103.60223764,10.816081306567282,103.60223764,10.816081306567282
1985-07-01,,115.3055992,,1985-07-01,1985-07-01,1985-07-31,120.8759936,,110.67168153333334,8.838635213732154,107.64032431999999,8.46830488129128,120.8759936,,113.3025779,10.710427196429325,110.1655104,7.287373909200568,107.64032431999999,8.46830488129128,107.64032431999999,8.46830488129128
1985-08-01,,113.2766336,,1985-08-01,1985-08-01,1985-08-31,116.215539,,109.07283226666668,6.347224346570092,107.01669584000001,5.630894504532908,116.215539,,111.5697688,6.570111224508768,108.4619514,5.324553784449837,107.01669584000001,5.630894504532908,107.01669584000001,5.630894504532908
1985-09-01,,114.7296,,1985-09-01,1985-09-01,1985-09-30,117.94234,,110.56922320000001,7.217928499913996,108.54366156,5.84690756485204,117.94234,,114.0952348,5.44062834971606,109.0676244,6.614493458400745,108.54366156,5.84690756485204,108.54366156,5.84690756485204
1985-10-01,,112.6197552,,1985-10-01,1985-10-01,1985-10-31,114.7877024,,107.73163853333334,6.3586391383267085,106.66942156,4.759948348917596,114.7877024,,110.374754,6.2408514773326464,106.86607535,5.4728109436567145,106.66942156,4.759948348917596,106.66942156,4.759948348917596
1985-11-01,,115.8473632,,1985-11-01,1985-11-01,1985-11-30,114.512484,,108.04943026666668,6.610768525745913,106.35617112,5.249489269177588,114.512484,,111.4240259,4.367739331841037,106.7879977,5.958161529782843,106.35617112,5.249489269177588,106.35617112,5.249489269177588
1985-12-01,,121.074474,,1985-12-01,1985-12-01,1985-12-31,113.9187144,,109.56530273333334,7.728461490203878,107.13252424,6.4600987439353865,113.9187144,,114.0268949,0.15299033028430703,107.7343133,7.295855025763341,107.13252424,6.4600987439353865,107.13252424,6.4600987439353865
1986-01-01,,119.5894266,,1986-01-01,1986-01-01,1986-01-31,116.610535,,112.74193953333332,10.44213776839909,109.359404,8.71627575531453,116.610535,,118.6541293,2.8900787750483548,110.64128294999999,9.50490363482053,106.68349626666667,10.185365168614522,106.68349626666667,10.185365168614522
1986-02-01,,117.1964574,,1986-02-01,1986-02-01,1986-02-28,116.3889212,,114.72039326666668,11.761876253428431,110.88537132000002,9.83623002982796,116.3889212,,120.9739142,6.4841592839857,112.30061295,10.754030366534776,107.80300776666668,11.593400166010731,107.80300776666668,11.593400166010731
1986-03-01,,115.4630568,,1986-03-01,1986-03-01,1986-03-31,115.2830096,,114.168062,10.574447828171323,109.99737272,9.432525946962036,115.2830096,,119.7119346,6.263445801733259,111.3247102,10.338499040708525,106.79971073333333,11.512093192722501,106.79971073333333,11.512093192722501
1986-04-01,,116.4438852,,1986-04-01,1986-04-01,1986-04-30,113.0111368,,112.53574293333334,10.684717812157569,108.0653652,9.732708281286737,113.0111368,,117.9929829,7.045394320275508,109.8890209,10.204378793956705,104.760453,11.887605153652897,104.760453,11.887605153652897
1986-05-01,,116.486737,,1986-05-01,1986-05-01,1986-05-31,112.843024,,111.7581096,8.07692517267185,107.96582228,7.762619826838888,112.843024,,116.0403836,4.521749310103812,109.67833934999999,7.796981723789043,104.73447093333334,10.528836707559512,104.73447093333334,10.528836707559512
1986-06-01,,121.9123852,,1986-06-01,1986-06-01,1986-06-30,114.328076,,112.0770536,9.694497224820505,108.41197308000001,8.512171551304808,114.328076,,117.3880444,4.327448811713103,109.97309255,8.964492513673228,105.38987736666667,10.61904075791974,105.38987736666667,10.61904075791974
1986-07-01,,132.924856,,1986-07-01,1986-07-01,1986-07-31,115.3055992,,113.97025166666667,7.661200306811657,111.19352816,6.716655897375567,115.3055992,,118.0907964,3.938863654123568,111.83016094999999,7.579530319418132,108.91787013333334,8.195272410420202,108.91787013333334,8.195272410420202
1986-08-01,,144.088662,,1986-08-01,1986-08-01,1986-08-31,113.2766336,,112.13872373333334,4.749137805928678,109.42488784,5.089144101911802,113.2766336,,114.7460863,2.07811993760577,110.1237826,5.592509068655605,108.06001880000001,5.647717692140966,108.06001880000001,5.647717692140966
1986-09-01,,139.6933952,,1986-09-01,1986-09-01,1986-09-30,114.7296,,114.30668986666667,3.864499729010738,110.20001952,6.263005374611998,114.7296,,116.33597,2.271750240189266,111.60931740000001,6.249760928713597,109.57465130000001,5.80746945936445,109.57465130000001,5.80746945936445
1986-10-01,,136.1910876,,1986-10-01,1986-10-01,1986-10-31,112.6197552,,111.12308773333332,4.599361228518189,108.01681131999999,5.393024298296433,112.6197552,,113.7037288,1.5329701663743887,108.9536677,5.738317023690506,107.66114383333333,4.901710419031634,107.66114383333333,4.901710419031634
1986-11-01,,137.6625264,,1986-11-01,1986-11-01,1986-11-30,115.8473632,,112.89847166666668,4.007560903090477,108.5998708,6.560425844696076,115.8473632,,115.1799236,0.9439021343848758,109.99891350000001,6.658586925330805,107.93803646666667,6.087651264623956,107.93803646666667,6.087651264623956
1986-12-01,,137.3675716,,1986-12-01,1986-12-01,1986-12-31,121.074474,,116.37608793333334,4.070359535000049,110.40234544,8.689885092340521,121.074474,,117.4965942,5.059886137700734,112.44259555000001,8.540179573545819,109.45618253333333,8.110649037541762,109.45618253333333,8.110649037541762
1987-01-01,,130.620512,,1987-01-01,1987-01-01,1987-01-31,119.5894266,,118.96589506666668,2.1137339810837736,112.43091168000001,9.152663535093236,119.5894266,,118.0999808,2.1063944507796424,114.4538113,9.18771900772219,111.06440776666666,8.844263536339938,108.5272006,10.499814571201707
1987-02-01,,128.6062912,,1987-02-01,1987-02-01,1987-02-28,117.1964574,,119.71476193333335,5.077258522274041,113.27978184000001,9.56716966604979,117.1964574,,116.7926893,0.571014323073617,115.3394093,9.683002912254924,111.93721900000001,9.167302668248702,109.14492914285714,11.16293168035112
1987-03-01,,126.4429248,,1987-03-01,1987-03-01,1987-03-31,115.4630568,,118.295642,5.062907350729348,112.15237952,9.142680368874032,115.4630568,,115.37303320000001,0.1273125960536535,114.4918107,8.658245634277472,110.90832006666666,8.726797064357799,108.0373316,11.007369316305072
1987-04-01,,124.838605,,1987-04-01,1987-04-01,1987-04-30,116.4438852,,117.47661699999999,5.061491064116742,111.19999376000001,9.310760394629316,116.4438852,,114.72751099999999,2.427319671747267,113.5127785,8.940200807462404,109.46178520000001,9.353096882279255,106.42951474285715,11.715929325121747
1987-05-01,,123.2568428,,1987-05-01,1987-05-01,1987-05-31,116.486737,,116.18916806666668,3.207727991004849,111.04001888,7.407128236565801,116.486737,,114.66488050000001,2.5764941709975826,112.94026645000001,7.005792325067011,109.38597473333334,7.765797525372259,106.41336608571429,10.588255657765117
1987-06-01,,121.884657,,1987-06-01,1987-06-01,1987-06-30,121.9123852,,118.896158,4.023260680159002,112.36095107999999,9.422363626885048,121.9123852,,118.1202306,5.362916465935524,114.5358865,9.318742111922866,110.66204176666666,9.399069431777887,107.75023562857142,11.531221099855891
1987-07-01,,119.9991864,,1987-07-01,1987-07-01,1987-07-31,132.924856,,123.03548293333334,9.005947933542139,116.04909996,11.492788684550542,132.924856,,124.1152276,12.458695962747191,118.70890275000001,11.355552964036233,114.81541613333336,10.714439234195126,112.34743954285716,11.760202630511344
1987-08-01,,123.388214,,1987-08-01,1987-08-01,1987-08-31,144.088662,,124.52694486666667,17.004554511687374,116.91675848,15.9430149217002,144.088662,,128.68264779999998,21.78739422375249,120.1262083,16.43885170596637,115.20218353333333,14.865476222484977,113.20696782857144,14.560844277058766
1987-09-01,,122.5653976,,1987-09-01,1987-09-01,1987-09-30,139.6933952,,124.1217784,13.580753362808398,117.22613296,13.676173402119717,139.6933952,,127.2114976,17.65206887007218,120.6533662,13.079657514274718,115.11558213333332,13.279936893356744,113.877329,12.557739937255828
1987-10-01,,123.0200188,,1987-10-01,1987-10-01,1987-10-31,136.1910876,,121.19951506666666,13.028255218260917,114.40115168,13.155668750012879,136.1910876,,124.4054214,16.66744898164218,117.3900877,13.084490951850754,112.71252403333334,12.472613045491887,111.7368500857143,11.674843655623391
1987-11-01,,119.561109,,1987-11-01,1987-11-01,1987-11-30,137.6625264,,122.67412453333334,12.997485083937223,115.53163608000003,13.649457154694794,137.6625264,,126.7549448,15.425649831411215,119.08948535000002,12.807093007530435,113.44364673333335,13.23647768724898,112.18439217142858,12.53410037986821
1987-12-01,,118.9630352,,1987-12-01,1987-12-01,1987-12-31,137.3675716,,124.12025333333332,12.017479136949571,117.42759076,13.377289956486761,137.3675716,,129.2210228,11.52095979949426,121.62395885,11.009351227998277,114.8965498,13.475849483840475,113.44352382857143,12.88840916255602
1988-01-01,,119.2587638,,1988-01-01,1988-01-01,1988-01-31,130.620512,,122.27349120000001,7.380583714575837,117.68715144000001,10.750957061039765,130.620512,,125.1049693,7.800155290187916,121.87954930000001,6.077508112777567,115.46251173333333,11.052628335808832,113.85813694285714,10.946169355204232
1988-02-01,,117.2203504,,1988-02-01,1988-02-01,1988-02-29,128.6062912,,120.7305566,6.832527006591733,117.99278568,10.272411601895755,128.6062912,,122.90137429999999,8.067970852191465,121.93764425,6.078694424764827,115.83420006666667,10.600702957613132,114.31851502857144,10.47505897863572
1988-03-01,,120.362984,,1988-03-01,1988-03-01,1988-03-31,126.4429248,,119.06299706666668,6.391838879420678,116.88203352000001,9.208134379115968,126.4429248,,120.95299080000001,7.763939119333172,120.33246270000001,5.803726516975117,114.53413706666667,10.045272396930677,113.12754931428572,9.896413744878387
1988-04-01,,121.2307926,,1988-04-01,1988-04-01,1988-04-30,124.838605,,118.09787566666667,6.0847361777953015,115.7779438,9.252040966183301,124.838605,,120.64124509999999,5.935963296740981,119.317114,5.534333265124032,113.47309563333334,10.01769235204732,111.65847374285715,10.328525303965575
1988-05-01,,126.364757,,1988-05-01,1988-05-01,1988-05-31,123.2568428,,117.52886793333334,5.2845466372685195,115.00358172000001,7.622151539660684,123.2568428,,119.87178990000001,4.7871877205303734,117.95608675000001,4.398600433876698,113.07615620000001,8.292621424237634,111.36752731428574,8.817153570651447
1988-06-01,,134.732654,,1988-06-01,1988-06-01,1988-06-30,121.884657,,119.3750394,4.37082050466197,116.00564060000002,8.713788010029136,121.884657,,121.89852110000001,0.019606798250095793,119.64328275000001,3.60885936300182,113.9482354,9.281248737583981,112.26527251428571,9.571373828432145
1988-07-01,,146.3912884,,1988-07-01,1988-07-01,1988-07-31,119.9991864,,122.74321386666668,9.124517389947394,118.96695948000001,9.851111801150441,119.9991864,,126.46202120000001,9.139828625536815,122.27640880000001,7.50840681818482,116.7074477,10.405185432214315,115.55595474285714,9.975208708497519
1988-08-01,,148.071178,,1988-08-01,1988-08-01,1988-08-31,123.388214,,126.91783653333334,15.706334707736954,120.77860944000001,14.311010456827693,123.388214,,133.738438,14.637427154399502,124.24226215000002,13.895830061232031,117.9953344,14.502542395251506,116.37161645714286,13.918512838808713
1988-09-01,,148.1555038,,1988-09-01,1988-09-01,1988-09-30,122.5653976,,125.66279759999999,12.76687834855826,121.03577247999999,11.359544591794142,122.5653976,,131.1293964,12.111323251106912,123.7326832,11.115911489074564,118.1160104,12.425033854650183,116.17984148571428,12.445580434844874
1988-10-01,,144.568045,,1988-10-01,1988-10-01,1988-10-31,123.0200188,,123.94362053333333,11.812777315228825,118.51607392000001,11.60784874298195,123.0200188,,129.6055532,9.313352063954563,121.654641,10.67639988395895,115.83762953333333,12.281616666658962,114.18502328571428,12.0339592469249
1988-11-01,,141.2297488,,1988-11-01,1988-11-01,1988-11-30,119.561109,,124.35699953333334,11.671579193341644,119.18381008000001,11.093273153181576,119.561109,,128.6118177,12.799634992628155,121.89587065,10.725940305282052,116.20321490000002,12.318776447485142,114.31756991428573,12.302431062774067
1988-12-01,,141.6085104,,1988-12-01,1988-12-01,1988-12-31,118.9630352,,125.80169360000001,10.071826740204546,121.09177412,9.60835385382409,118.9630352,,128.1653034,13.013972493034649,122.8309488,10.145397704872934,117.68349816666665,11.98142065318877,115.47747628571427,12.397355705898205
1989-01-01,,142.441643,,1989-01-01,1989-01-01,1989-01-31,119.2587638,,123.15623413333333,6.466368186620163,121.35539220000001,5.392196396002273,119.2587638,,124.9396379,8.033969198354045,121.51980935,6.2118829112156,117.94908683333334,9.637329665646016,116.00483345714285,10.19113753412315
1989-02-01,,140.5259184,,1989-02-01,1989-02-01,1989-02-28,117.2203504,,121.00769966666667,6.5805841447926126,120.99418548000001,5.671284394711643,117.2203504,,122.9133208,8.051075949868574,119.85300505000001,5.848304918706489,117.86404646666666,9.193334259413616,116.03222154285716,9.69124554421077
1989-03-01,,141.5946202,,1989-03-01,1989-03-01,1989-03-31,120.362984,,120.75632186666667,5.500491917308069,120.33856696000001,5.026193134254875,120.362984,,123.4029544,4.299167368892765,119.3879938,5.259235782287374,117.46219193333333,8.357708639480958,115.36682948571429,9.4309712080441
1989-04-01,,145.5409952,,1989-04-01,1989-04-01,1989-04-30,121.2307926,,120.83776093333334,4.211138272294097,119.69984972,4.868682231765944,121.2307926,,123.0346988,2.551108613288913,118.8811049,5.209267545766135,116.68675193333333,8.569469235094092,114.58133805714286,9.603430408265991
1989-05-01,,151.398214,,1989-05-01,1989-05-01,1989-05-31,126.364757,,122.03611226666668,5.050886759407617,119.63782080000001,5.352748023895969,126.364757,,124.8107999,2.1976272061659614,119.73784020000001,6.175423548814597,116.89711093333334,8.245633545417956,114.97452774285715,9.084768021687703
1989-06-01,,158.1133846,,1989-06-01,1989-06-01,1989-06-30,134.732654,,126.1765654,7.4098030548427,122.661157,7.436781855783435,134.732654,,128.3086555,9.084905803364414,123.21444305,8.467592897227775,119.1268095,10.917612055799806,116.91743805714285,11.554124777543427
1989-07-01,,155.3472036,,1989-07-01,1989-07-01,1989-07-31,146.3912884,,133.10511026666666,13.196974300766437,127.09938471999999,12.593157401343895,146.3912884,,133.1952374,18.66203429396705,128.65523249999998,13.975421365734338,123.53768096666666,14.247262629258664,120.94799637142856,14.700306384865588
1989-08-01,,152.176598,,1989-08-01,1989-08-01,1989-08-31,148.071178,,138.516018,13.25152628263537,129.00804532,16.074327853296264,148.071178,,135.729696,17.453491224183427,132.2061719,16.623034132461846,125.32737086666667,16.970309347113528,122.29188348571428,17.449702526405865
1989-09-01,,146.4646338,,1989-09-01,1989-09-01,1989-09-30,148.1555038,,136.80476553333332,13.037312600577607,128.61724732000002,14.55910194299984,148.1555038,,135.3604507,18.09493762530391,131.28597415000002,15.334359454977896,125.55572770000002,15.02702145507216,122.40736660000002,16.04871920604938
1989-10-01,,144.66489,,1989-10-01,1989-10-01,1989-10-31,144.568045,,134.59305046666665,10.862534247983104,126.23732180000002,13.801954659941913,144.568045,,133.7940319,15.2367554472054,129.09972665,14.119827421446514,122.85806910000002,14.863083623892368,119.94197460000001,15.60826583169507
1989-11-01,,140.381244,,1989-11-01,1989-11-01,1989-11-30,141.2297488,,132.81779473333333,11.618349985563272,125.76264627999998,12.690315813176799,141.2297488,,130.3954289,15.322042141668721,128.57518685,12.72751314534438,122.8581332,13.395987076056716,119.77843402857143,14.694745785156803
1989-12-01,,140.2829128,,1989-12-01,1989-12-01,1989-12-31,141.6085104,,132.6463724,12.038342002660263,126.58646112,12.153854733000955,141.6085104,,130.2857728,16.012769077111795,129.7533978,11.40577311103125,124.51123016666666,12.000518695237652,121.10135705714285,14.191582592872859
1990-01-01,59.27,139.8430278,80.5730278,1990-01-01,1990-01-01,1990-01-31,142.441643,,130.7736396,11.592198154226812,125.70417608,10.792832882642248,142.441643,,130.8502034,16.392771089748564,127.97758635,10.993529633618522,124.86976733333334,9.8674019399839,121.44802342857143,12.770917625060925
1990-02-01,67.63,142.616444,74.986444,1990-02-01,1990-02-01,1990-02-28,140.5259184,,128.78418666666667,11.653802385850351,123.98758772,10.541625685440861,140.5259184,,128.8731344,16.479525172204198,125.88725434999999,11.140449157089298,124.24947429999999,9.450513486486424,121.10145674285714,11.991536157325408
1990-03-01,67.78,148.343028,80.563028,1990-03-01,1990-03-01,1990-03-31,141.5946202,,129.466843,10.934059396788832,123.82931908,10.92572752607827,141.5946202,,130.9788021,15.013033932705788,125.96589645,11.345877823193396,123.8812425,9.773095406704597,120.90968168571429,11.891413312475267
1990-04-01,63.64,143.4922484,79.8522484,1990-04-01,1990-04-01,1990-04-30,145.5409952,,130.5367976,13.118633190743719,124.21308296,12.747639053335957,145.5409952,,133.38589389999999,17.189909110478837,127.0135695,12.821267598826058,124.0067073,11.413035819866309,120.80878668571428,13.421426748854765
1990-05-01,66.56,147.9143296,81.3543296,1990-05-01,1990-05-01,1990-05-31,151.398214,,133.67327126666666,15.428706324368221,126.06991496,15.135314527177346,151.398214,,138.8814855,17.701327201241845,129.3766377,15.249291543780872,124.93121966666666,13.821792882821875,121.82583994285713,15.056736521670926
1990-06-01,59.41,148.4474272,89.0374272,1990-06-01,1990-06-01,1990-06-30,158.1133846,,138.2435652,18.367772019748728,130.19423136,17.24419674461382,158.1133846,,146.4230193,16.53267315635581,134.1607702,17.076110779714334,128.5698616,15.928632075503991,124.69632022857142,17.789454529500336
1990-07-01,66.95,149.960894,83.010894,1990-07-01,1990-07-01,1990-07-31,155.3472036,,140.57922613333332,18.376768781169936,133.99362672,16.999310750822072,155.3472036,,150.869246,6.33278836965167,138.6656336,15.484974419058762,131.80735453333332,16.12017274248528,128.08189848571428,17.71166659894434
1990-08-01,62.05,147.2178242,85.1678242,1990-08-01,1990-08-01,1990-08-31,152.176598,,141.2119966666667,15.571738494963412,136.20025712,16.941296631304702,152.176598,,150.12388800000002,2.902970321618883,141.93116300000003,12.795370023190056,132.8694707666667,17.20961509241837,129.16297474285716,18.519606703327668
1990-09-01,64.91,148.5534434,83.6434434,1990-09-01,1990-09-01,1990-09-30,146.4646338,,139.06184506666668,14.31133622708218,134.32170607999998,14.914264201594396,146.4646338,,147.3100688,1.1956256431048904,139.2197326,11.689423009532657,131.59181173333332,14.921868522532417,128.54271428571425,15.831322335336536
1990-10-01,56.59,145.2224144,88.6324144,1990-10-01,1990-10-01,1990-10-31,144.66489,,137.41765126666667,12.468809494992573,132.21275932,14.070607905524602,144.66489,,144.6164675,0.0684797562240125,137.11101035000002,10.199195462815094,129.3085831666667,14.456522411781789,125.97332922857144,15.875346674104984
1990-11-01,54.98,143.381864,88.401864,1990-11-01,1990-11-01,1990-11-30,140.381244,,133.72403393333335,12.27278786989053,130.93639828,12.221652516517509,140.381244,,140.8054964,0.5999834979493357,134.70865705,10.212352591855884,128.19907923333332,12.823904458746707,125.36143474285714,13.907169197438979
1990-12-01,56.32,141.06048,84.74048,1990-12-01,1990-12-01,1990-12-31,140.2829128,,133.6181528,12.708999022411396,131.85930079999997,10.942709098860648,140.2829128,,140.94571159999998,0.9373390520846189,134.55550749999998,10.544839469406392,128.86920306666664,12.224500507879284,126.76432768571428,12.471788690533796
1991-01-01,60.17,144.31192,84.14192,1991-01-01,1991-01-01,1991-01-31,139.8430278,,133.84781153333333,12.701119461036754,130.35067464,10.899587630484561,139.8430278,,141.14233539999998,1.8374984296144448,133.04098664999998,10.495212683813564,128.06065136666666,11.24749074087814,127.00880454285713,10.637968735795233
